order_id,customer_id,order_date,shipping_method,status,region
42083,2035,2025-04-11,Second Day,Delivered,South
42084,378,2024-09-10,Standard,Delivered,South
42085,4403,2024-01-21,Standard,Delivered,South
42086,3969,2024-04-11,Standard,Delivered,West
42087,4571,2024-07-11,Second Day,Delivered,East
42088,1465,2024-06-04,Second Day,Delivered,West
42089,2539,2025-01-26,Standard,Delivered,East
42090,1318,2025-03-01,Standard,Delivered,South
42091,2049,2024-03-21,Standard,Cancelled,East
42092,3527,2025-04-19,Same Day,Cancelled,West
42093,1226,2024-12-31,Standard,Delivered,Midwest
42094,4229,2025-01-27,Standard,Shipped,West
42095,4844,2024-09-02,Standard,Delivered,East
42096,1770,2024-11-07,Second Day,Shipped,East
42097,3087,2024-04-04,Standard,Delivered,South
42098,1772,2024-05-28,Standard,Delivered,East
42099,4782,2025-03-25,Standard,Delivered,West
42100,181,2025-01-24,Standard,Cancelled,West
42101,2351,2024-02-15,Standard,Shipped,East
42102,628,2024-04-03,Second Day,Delivered,West
42103,1125,2024-07-06,Second Day,Delivered,East
42104,3760,2025-02-18,Second Day,Delivered,East
42105,971,2024-12-18,Standard,Shipped,East
42106,47,2025-01-28,Standard,Delivered,West
42107,2029,2025-02-26,Second Day,Delivered,East
42108,4060,2025-11-09,Second Day,Delivered,West
42109,2752,2024-09-15,Second Day,Delivered,West
42110,1718,2025-01-04,Second Day,Delivered,West
42111,1165,2024-11-17,Standard,Shipped,East
42112,4679,2025-04-29,Standard,Shipped,East
42113,1821,2025-07-22,Standard,Delivered,Midwest
42114,4900,2024-09-01,Standard,Delivered,Midwest
42115,4146,2024-06-24,Standard,Delivered,South
42116,3707,2025-07-10,Standard,Delivered,South
42117,3261,2024-09-14,Standard,Delivered,East
42118,81,2024-02-28,Standard,Delivered,West
42119,2374,2024-02-24,Standard,Delivered,East
42120,839,2025-03-17,Standard,Delivered,West
42121,4634,2024-10-12,Same Day,Shipped,East
42122,62,2025-06-22,Standard,Delivered,East
42123,4927,2025-02-23,Second Day,Delivered,West
42124,604,2024-09-29,Standard,Delivered,West
42125,4483,2025-04-01,Standard,Delivered,South
42126,3487,2024-06-30,Standard,Delivered,West
42127,4382,2024-04-01,Standard,Delivered,Midwest
42128,1024,2024-05-06,Standard,Delivered,South
42129,1212,2024-11-21,Standard,Delivered,West
42130,3192,2024-09-06,Standard,Delivered,East
42131,1945,2025-08-27,Standard,Delivered,West
42132,832,2024-08-08,Second Day,Delivered,West
42133,2672,2025-08-25,Standard,Delivered,East
42134,3518,2024-01-07,Second Day,Delivered,South
42135,3061,2024-10-12,Standard,Delivered,East
42136,4338,2025-05-21,Standard,Delivered,East
42137,4327,2025-11-17,Standard,Delivered,West
42138,197,2025-11-23,Standard,Shipped,South
42139,3047,2025-05-22,Second Day,Delivered,West
42140,4211,2025-04-18,Standard,Delivered,East
42141,154,2025-02-28,Standard,Delivered,East
42142,625,2024-10-18,Second Day,Shipped,West
42143,3570,2025-04-18,Standard,Delivered,East
42144,4050,2025-02-03,Second Day,Delivered,West
42145,1003,2025-04-18,Standard,Cancelled,South
42146,108,2024-03-14,Second Day,Delivered,East
42147,4421,2025-04-03,Standard,Delivered,Midwest
42148,4431,2024-11-11,Same Day,Delivered,South
42149,2889,2025-02-13,Standard,Delivered,East
42150,1098,2025-05-14,Second Day,Delivered,West
42151,1888,2024-02-27,Standard,Delivered,Midwest
42152,4833,2025-02-28,Second Day,Cancelled,South
42153,2265,2025-06-11,Standard,Delivered,East
42154,1782,2025-08-26,Same Day,Delivered,West
42155,2495,2024-08-09,Standard,Delivered,South
42156,1482,2025-07-16,Standard,Cancelled,Midwest
42157,20,2025-11-23,Standard,Delivered,West
42158,3963,2024-07-15,Second Day,Delivered,East
42159,1474,2024-07-28,Standard,Delivered,West
42160,756,2024-02-09,Same Day,Delivered,South
42161,4829,2024-10-21,Standard,Shipped,East
42162,349,2025-09-25,Standard,Delivered,West
42163,1355,2024-05-09,Standard,Delivered,East
42164,3741,2024-09-14,Second Day,Delivered,East
42165,3119,2024-08-02,Standard,Delivered,South
42166,3949,2025-02-28,Standard,Delivered,West
42167,919,2024-05-14,Standard,Delivered,East
42168,3423,2025-08-10,Second Day,Delivered,East
42169,4461,2024-09-12,Standard,Delivered,East
42170,4664,2025-06-18,Second Day,Shipped,East
42171,3115,2024-10-26,Second Day,Delivered,West
42172,549,2024-01-09,Same Day,Delivered,East
42173,3971,2024-08-15,Standard,Shipped,West
42174,277,2024-05-08,Same Day,Delivered,West
42175,1763,2025-02-28,Standard,Delivered,East
42176,3929,2024-08-24,Standard,Delivered,East
42177,2945,2025-02-11,Same Day,Delivered,West
42178,1905,2025-06-28,Same Day,Delivered,East
42179,4522,2025-06-21,Standard,Delivered,East
42180,3986,2025-11-05,Standard,Shipped,West
42181,2805,2024-08-14,Standard,Shipped,West
42182,4687,2024-12-04,Standard,Delivered,Midwest
42183,4502,2025-12-13,Standard,Delivered,West
42184,3198,2025-08-17,Standard,Delivered,East
42185,1475,2025-06-22,Standard,Delivered,Midwest
42186,2123,2025-09-07,Second Day,Delivered,Midwest
42187,776,2025-12-28,Second Day,Delivered,West
42188,4554,2025-09-27,Standard,Shipped,South
42189,4897,2024-11-05,Second Day,Delivered,East
42190,1125,2025-04-24,Second Day,Delivered,East
42191,3626,2025-11-17,Second Day,Delivered,Midwest
42192,265,2025-05-09,Standard,Delivered,Midwest
42193,419,2024-09-30,Standard,Delivered,West
42194,593,2025-01-18,Second Day,Cancelled,Midwest
42195,1457,2024-08-08,Standard,Shipped,Midwest
42196,2514,2025-03-31,Standard,Delivered,East
42197,3131,2025-09-22,Standard,Delivered,Midwest
42198,4133,2025-07-31,Standard,Delivered,East
42199,4156,2025-09-07,Same Day,Delivered,East
42200,1738,2024-05-29,Standard,Delivered,South
42201,4540,2024-05-21,Standard,Delivered,East
42202,2033,2024-10-23,Same Day,Delivered,East
42203,380,2025-07-12,Same Day,Delivered,South
42204,728,2025-11-05,Standard,Delivered,Midwest
42205,246,2025-02-12,Standard,Delivered,West
42206,3733,2025-07-02,Standard,Delivered,West
42207,3917,2025-12-20,Second Day,Delivered,Midwest
42208,947,2024-08-20,Standard,Delivered,East
42209,472,2024-05-04,Standard,Delivered,South
42210,757,2025-08-31,Second Day,Delivered,East
42211,2237,2024-09-29,Same Day,Delivered,West
42212,4445,2025-01-01,Standard,Delivered,East
42213,48,2024-02-02,Standard,Delivered,West
42214,3404,2025-10-25,Second Day,Delivered,West
42215,4940,2025-01-06,Standard,Delivered,West
42216,2307,2024-07-16,Standard,Cancelled,East
42217,4868,2025-05-12,Standard,Delivered,West
42218,736,2024-07-14,Standard,Delivered,South
42219,2008,2024-12-25,Standard,Returned,East
42220,2255,2025-08-12,Standard,Delivered,Midwest
42221,4305,2024-01-30,Second Day,Delivered,Midwest
42222,4297,2024-06-20,Standard,Delivered,Midwest
42223,327,2024-08-19,Standard,Delivered,South
42224,2283,2025-04-29,Standard,Delivered,Midwest
42225,3418,2025-02-13,Standard,Delivered,East
42226,3812,2025-07-21,Standard,Delivered,South
42227,2177,2024-09-18,Same Day,Delivered,Midwest
42228,2161,2024-01-13,Standard,Delivered,Midwest
42229,1890,2025-05-29,Standard,Delivered,Midwest
42230,4515,2025-02-28,Standard,Delivered,West
42231,1775,2024-11-13,Standard,Shipped,West
42232,2444,2025-07-10,Second Day,Delivered,South
42233,3270,2025-03-09,Second Day,Delivered,West
42234,2823,2025-09-27,Second Day,Delivered,East
42235,674,2025-08-03,Standard,Delivered,West
42236,4485,2024-05-08,Standard,Delivered,East
42237,3998,2024-02-14,Standard,Delivered,East
42238,4473,2025-09-23,Standard,Shipped,Midwest
42239,2593,2024-11-07,Standard,Shipped,Midwest
42240,2888,2025-12-23,Standard,Delivered,West
42241,3833,2024-09-30,Standard,Delivered,East
42242,2605,2024-04-10,Second Day,Delivered,East
42243,4490,2025-09-17,Standard,Delivered,East
42244,2685,2025-03-13,Standard,Cancelled,East
42245,3544,2024-02-22,Standard,Delivered,West
42246,2827,2025-04-12,Standard,Delivered,West
42247,1248,2025-01-05,Standard,Delivered,West
42248,1928,2024-05-26,Standard,Delivered,East
42249,4345,2024-12-03,Standard,Delivered,East
42250,4852,2024-11-18,Standard,Cancelled,South
42251,2644,2025-07-29,Standard,Delivered,East
42252,1830,2024-12-11,Second Day,Delivered,Midwest
42253,1534,2025-10-30,Same Day,Delivered,Midwest
42254,2970,2024-09-15,Same Day,Delivered,East
42255,4437,2024-10-02,Same Day,Delivered,East
42256,4528,2024-02-07,Standard,Delivered,Midwest
42257,4850,2025-10-04,Second Day,Delivered,South
42258,3617,2024-11-13,Standard,Delivered,West
42259,2166,2024-09-20,Standard,Delivered,East
42260,864,2024-04-14,Same Day,Delivered,Midwest
42261,191,2025-11-01,Standard,Delivered,South
42262,3671,2024-05-23,Standard,Cancelled,West
42263,4831,2025-12-21,Standard,Delivered,East
42264,636,2024-05-25,Second Day,Shipped,Midwest
42265,1518,2024-12-13,Same Day,Delivered,East
42266,1533,2025-04-12,Standard,Delivered,East
42267,2066,2025-09-21,Standard,Returned,East
42268,3224,2025-06-17,Standard,Delivered,West
42269,3541,2025-10-15,Standard,Delivered,South
42270,1825,2025-09-11,Standard,Delivered,Midwest
42271,4148,2025-12-21,Standard,Delivered,South
42272,214,2024-12-28,Standard,Delivered,Midwest
42273,2125,2025-10-07,Standard,Delivered,Midwest
42274,898,2024-08-22,Standard,Shipped,East
42275,577,2025-06-20,Standard,Delivered,South
42276,617,2025-10-30,Standard,Delivered,East
42277,4797,2025-01-27,Standard,Delivered,West
42278,3458,2025-03-09,Second Day,Delivered,East
42279,2908,2024-08-31,Standard,Delivered,East
42280,1220,2024-07-25,Standard,Delivered,East
42281,1608,2025-11-25,Second Day,Delivered,East
42282,4350,2025-08-12,Standard,Delivered,West
42283,2247,2024-12-24,Standard,Delivered,South
42284,4520,2024-01-04,Second Day,Delivered,East
42285,4624,2024-06-29,Second Day,Delivered,West
42286,737,2025-04-22,Standard,Delivered,West
42287,2075,2024-09-26,Second Day,Delivered,South
42288,367,2025-11-30,Standard,Delivered,West
42289,634,2024-03-18,Standard,Shipped,West
42290,1603,2024-01-11,Second Day,Delivered,South
42291,3195,2025-12-24,Second Day,Delivered,West
42292,4093,2025-11-29,Standard,Delivered,East
42293,3792,2024-03-23,Standard,Delivered,East
42294,4407,2024-06-23,Standard,Delivered,East
42295,204,2025-02-08,Standard,Delivered,East
42296,2651,2024-06-17,Standard,Shipped,East
42297,106,2024-11-26,Standard,Delivered,South
42298,1788,2024-03-07,Same Day,Delivered,West
42299,3805,2025-08-29,Standard,Delivered,East
42300,996,2024-06-28,Standard,Delivered,East
42301,3741,2024-07-12,Standard,Delivered,East
42302,3173,2025-12-04,Standard,Delivered,East
42303,2562,2025-03-10,Standard,Delivered,West
42304,3780,2025-01-20,Second Day,Delivered,South
42305,4505,2024-06-11,Standard,Delivered,West
42306,4528,2025-01-27,Standard,Delivered,Midwest
42307,4609,2024-08-13,Standard,Delivered,Midwest
42308,2262,2025-07-30,Standard,Delivered,West
42309,3713,2024-09-17,Standard,Delivered,West
42310,4571,2024-12-08,Standard,Delivered,East
42311,2608,2024-01-24,Same Day,Delivered,West
42312,4285,2025-08-14,Second Day,Delivered,East
42313,3469,2024-09-08,Standard,Delivered,South
42314,20,2024-12-31,Second Day,Delivered,West
42315,2806,2024-03-07,Standard,Shipped,South
42316,1965,2025-08-22,Same Day,Delivered,East
42317,711,2024-11-28,Second Day,Cancelled,West
42318,4277,2024-11-06,Standard,Cancelled,West
42319,841,2024-02-01,Standard,Delivered,Midwest
42320,2364,2024-03-03,Second Day,Delivered,South
42321,1703,2025-01-30,Standard,Delivered,South
42322,3255,2024-12-08,Standard,Delivered,South
42323,3448,2025-03-21,Standard,Delivered,Midwest
42324,1365,2025-05-15,Same Day,Delivered,West
42325,4843,2024-02-12,Standard,Shipped,West
42326,4872,2025-06-24,Standard,Delivered,South
42327,2672,2024-08-10,Standard,Delivered,East
42328,968,2025-07-10,Standard,Delivered,South
42329,2783,2024-04-08,Standard,Delivered,East
42330,3423,2025-03-22,Standard,Delivered,East
42331,236,2025-03-04,Second Day,Delivered,Midwest
42332,179,2024-08-09,Standard,Delivered,West
42333,2852,2024-09-08,Standard,Delivered,East
42334,4579,2024-02-11,Standard,Delivered,West
42335,1983,2024-08-17,Standard,Delivered,South
42336,3770,2025-08-07,Second Day,Delivered,West
42337,2626,2024-01-21,Second Day,Delivered,Midwest
42338,4663,2025-10-09,Standard,Cancelled,Midwest
42339,4513,2025-02-18,Second Day,Delivered,West
42340,4992,2024-11-04,Standard,Cancelled,Midwest
42341,755,2024-10-10,Standard,Delivered,South
42342,4983,2024-02-12,Standard,Delivered,West
42343,991,2024-05-06,Standard,Delivered,South
42344,3331,2025-06-24,Standard,Delivered,West
42345,3795,2024-07-07,Standard,Delivered,East
42346,3827,2024-11-20,Standard,Delivered,South
42347,3876,2024-09-29,Standard,Delivered,South
42348,2871,2025-04-18,Standard,Delivered,West
42349,3635,2024-04-26,Same Day,Delivered,West
42350,2640,2025-04-29,Standard,Delivered,East
42351,3067,2024-10-07,Standard,Delivered,East
42352,2238,2025-03-11,Second Day,Delivered,West
42353,1319,2025-01-19,Second Day,Delivered,South
42354,1473,2025-02-05,Standard,Delivered,East
42355,4667,2025-03-04,Second Day,Delivered,South
42356,2551,2025-03-09,Standard,Delivered,West
42357,1047,2025-10-07,Second Day,Delivered,West
42358,2345,2025-09-17,Standard,Delivered,Midwest
42359,2419,2025-04-15,Same Day,Delivered,West
42360,2643,2024-12-28,Standard,Delivered,South
42361,30,2024-01-03,Standard,Delivered,East
42362,2821,2025-11-16,Standard,Delivered,South
42363,3597,2025-12-08,Standard,Cancelled,East
42364,1610,2024-12-03,Standard,Delivered,South
42365,3447,2024-09-18,Second Day,Delivered,West
42366,103,2024-04-23,Same Day,Delivered,East
42367,1608,2025-08-23,Standard,Delivered,East
42368,515,2024-03-25,Standard,Delivered,South
42369,1526,2025-12-10,Same Day,Delivered,West
42370,2520,2025-12-29,Standard,Delivered,Midwest
42371,471,2025-06-16,Second Day,Delivered,West
42372,2796,2025-05-20,Standard,Delivered,West
42373,883,2025-07-05,Same Day,Shipped,East
42374,4034,2024-06-05,Second Day,Delivered,East
42375,3234,2024-11-07,Standard,Delivered,East
42376,1322,2024-06-19,Second Day,Delivered,West
42377,727,2025-06-15,Standard,Delivered,West
42378,3677,2024-03-27,Standard,Delivered,West
42379,4310,2025-10-15,Second Day,Returned,East
42380,3966,2025-09-06,Standard,Cancelled,South
42381,4690,2024-05-13,Second Day,Delivered,East
42382,829,2024-05-31,Standard,Cancelled,East
42383,4758,2025-09-09,Second Day,Delivered,East
42384,3402,2024-09-07,Second Day,Delivered,West
42385,4945,2024-02-13,Standard,Delivered,East
42386,1642,2024-10-16,Second Day,Delivered,Midwest
42387,4347,2025-10-19,Standard,Delivered,East
42388,3845,2025-02-19,Standard,Delivered,South
42389,1949,2025-12-11,Standard,Returned,South
42390,696,2025-11-30,Standard,Delivered,East
42391,4876,2025-07-14,Same Day,Delivered,East
42392,1371,2025-12-01,Same Day,Delivered,East
42393,1480,2025-11-28,Second Day,Delivered,South
42394,150,2024-12-19,Standard,Delivered,East
42395,3426,2024-08-27,Standard,Delivered,Midwest
42396,2389,2024-11-02,Standard,Delivered,East
42397,544,2024-08-06,Second Day,Delivered,East
42398,4098,2025-07-10,Second Day,Cancelled,East
42399,311,2025-04-12,Standard,Shipped,East
42400,4718,2024-11-27,Standard,Delivered,East
42401,573,2025-02-25,Standard,Delivered,Midwest
42402,3332,2024-07-19,Standard,Delivered,South
42403,4044,2025-03-15,Second Day,Delivered,South
42404,3457,2025-06-08,Standard,Delivered,East
42405,4419,2025-10-04,Standard,Delivered,West
42406,2168,2024-07-24,Second Day,Delivered,East
42407,4223,2024-03-29,Second Day,Delivered,South
42408,1188,2025-08-21,Second Day,Delivered,East
42409,2797,2025-08-18,Standard,Delivered,Midwest
42410,1607,2024-01-19,Standard,Delivered,South
42411,3680,2025-05-30,Standard,Cancelled,Midwest
42412,2731,2024-06-15,Standard,Delivered,East
42413,4981,2024-07-03,Same Day,Delivered,West
42414,504,2024-04-23,Standard,Shipped,South
42415,1614,2024-10-08,Standard,Delivered,West
42416,2684,2024-02-16,Same Day,Delivered,West
42417,429,2024-06-27,Same Day,Delivered,West
42418,2415,2024-08-03,Same Day,Cancelled,West
42419,311,2025-04-13,Same Day,Delivered,East
42420,4351,2024-01-29,Standard,Delivered,South
42421,1623,2025-09-05,Second Day,Delivered,East
42422,4044,2025-03-13,Standard,Delivered,South
42423,2451,2025-11-28,Same Day,Delivered,West
42424,1047,2024-07-26,Standard,Delivered,West
42425,2876,2025-10-01,Standard,Delivered,South
42426,4899,2024-03-25,Standard,Delivered,West
42427,3466,2025-01-24,Second Day,Delivered,East
42428,3343,2025-11-21,Standard,Delivered,East
42429,4997,2024-03-25,Second Day,Delivered,South
42430,3785,2025-09-21,Standard,Delivered,East
42431,3354,2024-05-31,Standard,Delivered,West
42432,1944,2024-08-05,Same Day,Delivered,West
42433,1347,2024-03-26,Standard,Delivered,West
42434,4967,2024-03-11,Standard,Delivered,East
42435,3568,2025-01-19,Standard,Delivered,South
42436,3752,2024-07-12,Same Day,Delivered,East
42437,3273,2025-10-13,Standard,Delivered,East
42438,893,2024-01-02,Standard,Delivered,Midwest
42439,968,2025-10-17,Standard,Delivered,South
42440,4268,2025-01-22,Standard,Delivered,East
42441,3880,2024-01-31,Standard,Delivered,East
42442,2001,2025-06-06,Same Day,Delivered,South
42443,4575,2025-10-24,Second Day,Delivered,West
42444,979,2024-01-10,Same Day,Delivered,West
42445,1907,2025-11-18,Standard,Cancelled,West
42446,1397,2024-12-05,Second Day,Delivered,East
42447,3134,2024-11-21,Standard,Delivered,East
42448,2971,2024-04-27,Standard,Delivered,East
42449,2280,2024-01-28,Standard,Delivered,Midwest
42450,89,2025-06-23,Standard,Delivered,West
42451,4532,2025-01-11,Standard,Delivered,West
42452,2242,2025-04-17,Standard,Delivered,West
42453,2168,2025-11-02,Standard,Delivered,East
42454,1560,2025-02-13,Standard,Delivered,East
42455,1967,2025-01-31,Second Day,Delivered,East
42456,2496,2025-06-25,Standard,Cancelled,West
42457,4966,2024-10-03,Standard,Delivered,East
42458,3913,2024-01-24,Standard,Delivered,Midwest
42459,3061,2025-03-20,Standard,Delivered,East
42460,1808,2024-04-11,Standard,Delivered,East
42461,2235,2025-11-19,Standard,Delivered,Midwest
42462,2497,2024-06-08,Standard,Delivered,West
42463,4398,2024-06-10,Second Day,Delivered,West
42464,2843,2025-08-24,Standard,Cancelled,South
42465,3033,2024-09-25,Second Day,Delivered,South
42466,559,2025-10-12,Standard,Delivered,Midwest
42467,916,2024-12-10,Standard,Delivered,West
42468,4186,2024-11-21,Same Day,Shipped,West
42469,1796,2024-07-08,Standard,Delivered,East
42470,2869,2024-02-02,Second Day,Delivered,East
42471,4318,2025-08-11,Standard,Delivered,South
42472,126,2024-05-08,Standard,Delivered,West
42473,192,2024-09-20,Standard,Delivered,Midwest
42474,254,2025-01-22,Standard,Delivered,South
42475,1136,2025-09-14,Standard,Delivered,West
42476,3982,2025-03-19,Standard,Shipped,West
42477,1828,2025-12-19,Standard,Delivered,East
42478,4708,2025-05-13,Second Day,Delivered,East
42479,297,2025-03-27,Standard,Delivered,East
42480,4952,2024-07-24,Second Day,Delivered,West
42481,4556,2025-09-22,Same Day,Delivered,West
42482,782,2025-08-02,Standard,Delivered,East
42483,202,2025-01-06,Second Day,Delivered,South
42484,3211,2025-12-08,Standard,Cancelled,West
42485,3183,2024-06-20,Second Day,Delivered,West
42486,3296,2024-09-28,Standard,Delivered,East
42487,2413,2025-06-17,Standard,Delivered,East
42488,1619,2024-06-15,Standard,Delivered,Midwest
42489,1806,2024-07-09,Standard,Delivered,East
42490,1406,2025-04-22,Second Day,Delivered,West
42491,3581,2024-09-11,Standard,Delivered,West
42492,3458,2025-04-02,Second Day,Delivered,East
42493,3871,2024-08-11,Standard,Cancelled,East
42494,4592,2024-03-13,Standard,Delivered,South
42495,4605,2024-11-30,Standard,Delivered,West
42496,353,2024-10-12,Standard,Shipped,Midwest
42497,3139,2025-04-27,Second Day,Delivered,West
42498,3235,2024-12-18,Standard,Shipped,South
42499,2381,2025-04-06,Same Day,Delivered,Midwest
42500,4070,2024-04-13,Second Day,Cancelled,East
42501,3018,2024-07-14,Standard,Delivered,East
42502,1017,2025-02-28,Standard,Delivered,Midwest
42503,4748,2025-01-29,Standard,Delivered,West
42504,1938,2025-11-05,Second Day,Shipped,West
42505,2794,2024-04-22,Standard,Delivered,West
42506,4483,2024-08-10,Second Day,Delivered,South
42507,1542,2024-08-28,Standard,Shipped,West
42508,3772,2025-07-07,Standard,Delivered,Midwest
42509,126,2024-06-22,Second Day,Delivered,West
42510,4239,2024-12-09,Standard,Delivered,South
42511,3426,2024-08-06,Standard,Delivered,Midwest
42512,3278,2024-07-24,Standard,Delivered,South
42513,2737,2025-10-02,Standard,Delivered,South
42514,378,2025-10-13,Standard,Delivered,South
42515,2170,2024-05-19,Standard,Returned,East
42516,1418,2025-01-13,Second Day,Delivered,Midwest
42517,3846,2025-03-30,Standard,Cancelled,Midwest
42518,3315,2024-07-19,Standard,Delivered,South
42519,4875,2024-04-01,Standard,Shipped,Midwest
42520,4030,2024-10-26,Standard,Delivered,West
42521,4876,2025-09-01,Standard,Delivered,East
42522,825,2024-01-14,Standard,Returned,South
42523,4330,2025-04-14,Standard,Delivered,Midwest
42524,3106,2024-07-05,Standard,Delivered,East
42525,1769,2025-05-28,Standard,Returned,West
42526,1159,2024-06-01,Standard,Delivered,West
42527,884,2025-02-19,Standard,Delivered,West
42528,4027,2024-05-31,Standard,Delivered,South
42529,376,2025-03-09,Standard,Shipped,Midwest
42530,563,2025-05-03,Standard,Delivered,West
42531,2217,2024-06-28,Standard,Delivered,Midwest
42532,2351,2025-02-07,Standard,Delivered,East
42533,2721,2024-09-07,Standard,Delivered,East
42534,1086,2024-02-20,Standard,Delivered,East
42535,417,2025-11-07,Standard,Delivered,East
42536,1954,2024-03-27,Same Day,Delivered,East
42537,4241,2024-08-16,Standard,Delivered,East
42538,1696,2025-06-04,Standard,Delivered,Midwest
42539,4500,2025-05-22,Standard,Delivered,Midwest
42540,2275,2024-04-06,Standard,Delivered,South
42541,4922,2025-11-16,Standard,Delivered,South
42542,3156,2024-03-17,Standard,Delivered,West
42543,1872,2024-05-01,Second Day,Delivered,East
42544,250,2025-11-18,Second Day,Delivered,Midwest
42545,4761,2024-05-14,Standard,Delivered,West
42546,4486,2024-09-07,Standard,Delivered,West
42547,556,2024-01-13,Standard,Returned,East
42548,1594,2024-07-08,Same Day,Returned,West
42549,2026,2025-06-19,Standard,Delivered,South
42550,2851,2025-09-14,Standard,Cancelled,West
42551,1672,2024-06-30,Second Day,Cancelled,East
42552,1575,2024-01-22,Standard,Delivered,West
42553,1538,2024-03-13,Standard,Delivered,Midwest
42554,36,2024-11-30,Standard,Delivered,East
42555,31,2025-02-23,Standard,Delivered,East
42556,3217,2024-03-31,Same Day,Delivered,West
42557,264,2024-07-31,Second Day,Delivered,East
42558,2902,2024-02-05,Same Day,Delivered,South
42559,4712,2024-04-18,Standard,Shipped,West
42560,2112,2025-11-17,Second Day,Delivered,South
42561,2723,2024-08-30,Same Day,Delivered,East
42562,87,2024-09-22,Standard,Delivered,East
42563,2067,2024-04-07,Standard,Shipped,West
42564,4405,2025-05-17,Standard,Delivered,East
42565,2714,2025-02-18,Second Day,Shipped,East
42566,265,2025-09-02,Standard,Delivered,Midwest
42567,1925,2025-12-23,Standard,Delivered,East
42568,427,2025-02-26,Standard,Shipped,Midwest
42569,3698,2024-09-04,Standard,Delivered,East
42570,1715,2024-09-28,Standard,Delivered,West
42571,1775,2025-02-15,Standard,Returned,West
42572,469,2025-02-26,Standard,Delivered,Midwest
42573,2258,2024-08-11,Standard,Delivered,West
42574,4673,2024-03-14,Second Day,Delivered,Midwest
42575,405,2025-08-04,Second Day,Delivered,East
42576,3482,2025-06-14,Standard,Cancelled,West
42577,4174,2024-10-11,Standard,Shipped,East
42578,1358,2025-07-12,Second Day,Delivered,East
42579,2,2024-04-26,Standard,Delivered,West
42580,2156,2025-11-22,Second Day,Delivered,Midwest
42581,757,2024-05-18,Same Day,Delivered,East
42582,2544,2025-08-09,Second Day,Delivered,East
42583,1203,2025-11-24,Same Day,Delivered,West
42584,70,2025-07-25,Same Day,Delivered,Midwest
42585,3176,2024-08-26,Standard,Delivered,West
42586,3704,2024-09-20,Same Day,Shipped,Midwest
42587,1173,2024-01-19,Same Day,Delivered,South
42588,1616,2025-08-10,Same Day,Delivered,West
42589,4230,2025-04-23,Standard,Delivered,East
42590,5,2024-01-03,Standard,Delivered,South
42591,734,2024-04-24,Standard,Delivered,West
42592,1158,2025-09-14,Standard,Delivered,East
42593,2106,2024-04-21,Standard,Delivered,West
42594,2193,2024-09-26,Standard,Delivered,West
42595,4661,2024-07-08,Standard,Delivered,Midwest
42596,1880,2025-03-07,Standard,Delivered,South
42597,4238,2025-08-29,Standard,Delivered,South
42598,437,2024-09-28,Standard,Delivered,West
42599,2667,2025-10-08,Standard,Delivered,East
42600,319,2024-12-08,Standard,Delivered,East
42601,3370,2024-01-29,Standard,Shipped,Midwest
42602,3860,2024-04-01,Second Day,Delivered,Midwest
42603,2224,2025-05-24,Standard,Delivered,South
42604,2877,2024-03-30,Standard,Delivered,South
42605,4060,2024-01-28,Same Day,Delivered,West
42606,509,2025-11-17,Standard,Delivered,West
42607,927,2024-01-10,Standard,Delivered,South
42608,1513,2024-07-05,Same Day,Delivered,West
42609,4994,2024-09-09,Standard,Delivered,East
42610,4155,2024-01-18,Same Day,Delivered,West
42611,1849,2025-04-02,Same Day,Delivered,South
42612,1713,2024-08-31,Standard,Delivered,West
42613,3199,2024-06-16,Second Day,Delivered,East
42614,4081,2025-04-12,Standard,Returned,East
42615,1980,2025-03-06,Standard,Delivered,East
42616,440,2024-02-02,Standard,Delivered,East
42617,2470,2024-10-15,Standard,Delivered,South
42618,3057,2024-05-11,Standard,Delivered,West
42619,3544,2025-02-12,Second Day,Delivered,West
42620,2172,2024-10-24,Standard,Delivered,South
42621,1419,2025-07-20,Standard,Delivered,East
42622,4734,2024-06-06,Second Day,Delivered,Midwest
42623,3836,2025-11-06,Standard,Shipped,West
42624,4273,2025-05-13,Standard,Delivered,West
42625,4911,2024-07-09,Second Day,Delivered,South
42626,523,2025-10-22,Standard,Delivered,West
42627,3834,2024-12-28,Standard,Delivered,South
42628,4050,2024-10-28,Standard,Returned,West
42629,2390,2024-05-31,Second Day,Delivered,East
42630,4705,2025-10-13,Standard,Delivered,West
42631,1002,2024-07-05,Standard,Delivered,East
42632,2533,2025-08-17,Standard,Delivered,East
42633,2159,2024-11-14,Standard,Delivered,East
42634,3052,2024-01-12,Second Day,Delivered,Midwest
42635,2601,2025-06-23,Same Day,Delivered,Midwest
42636,3394,2025-05-13,Second Day,Delivered,South
42637,1109,2024-08-15,Standard,Shipped,East
42638,2149,2025-01-08,Standard,Delivered,East
42639,4475,2025-05-02,Standard,Shipped,West
42640,2892,2025-03-21,Standard,Delivered,East
42641,2491,2025-01-30,Standard,Delivered,East
42642,4506,2024-04-26,Second Day,Delivered,West
42643,3348,2024-04-11,Standard,Returned,South
42644,4607,2024-04-21,Standard,Shipped,West
42645,4454,2025-12-08,Standard,Shipped,West
42646,4317,2025-08-22,Standard,Delivered,West
42647,2526,2024-10-29,Standard,Shipped,South
42648,1268,2024-03-12,Standard,Delivered,South
42649,3526,2024-02-01,Second Day,Delivered,West
42650,133,2024-02-15,Standard,Delivered,South
